rssd9999,rssd9001
19861231,1022661
19861231,1022670
19861231,1022689
19861231,1022700
19861231,1022719
19861231,1022728
19861231,1022737
19861231,1022746
19861231,1022764
19861231,1022773
19861231,1022782
19861231,1022791
19861231,1022803
19861231,1022830
19861231,1022858
19861231,1022867
19861231,1022876
19861231,1022894
19861231,1022915
19861231,1022924
19861231,1022942
19861231,1022979
19861231,1022988
19861231,1022997
19861231,1023015
19861231,1023024
19861231,1023033
19861231,1023042
19861231,1023051
19861231,1023060
19861231,1023079
19861231,1023088
19861231,1023097
19861231,1023118
19861231,1023136
19861231,1023145
19861231,1023154
19861231,1023163
19861231,1023172
19861231,1023190
19861231,1023211
19861231,1023220
19861231,1023239
19861231,1023248
19861231,1023266
19861231,1023275
19861231,1023293
19861231,1023305
19861231,1023314
19861231,1023323
19861231,1023332
19861231,1023341
19861231,1023350
19861231,1023378
19861231,1023387
19861231,1023408
19861231,1023426
19861231,1023435
19861231,1023453
19861231,1023471
19861231,1023480
19861231,1023499
19861231,1023510
19861231,1023529
19861231,1023538
19861231,1024058
19861231,1024227
19861231,1024348
19861231,1024450
19861231,1024526
19861231,1025309
19861231,1025448
19861231,1025475
19861231,1025493
19861231,1025541
19861231,1025608
19861231,1025662
19861231,1025701
19861231,1025907
19861231,1026016
19861231,1026799
19861231,1026801
19861231,1027004
19861231,1027095
19861231,1027518
19861231,1027581
19861231,1027602
19861231,1027693
19861231,1027705
19861231,1027741
19861231,1027778
19861231,1027796
19861231,1027817
19861231,1027826
19861231,1027844
19861231,1027880
19861231,1027947
19861231,1027956
19861231,1027974
19861231,1027992
19861231,1028038
19861231,1028047
19861231,1028186
19861231,1028298
19861231,1028328
19861231,1028346
19861231,1028355
19861231,1028364
19861231,1028373
19861231,1028382
19861231,1028391
19861231,1028412
19861231,1028449
19861231,1028458
19861231,1028533
19861231,1028560
19861231,1028597
19861231,1028702
19861231,1028739
19861231,1028935
19861231,1028944
19861231,1028953
19861231,1029017
19861231,1029035
19861231,1029044
19861231,1029053
19861231,1029071
19861231,1029110
19861231,1029138
19861231,1029213
19861231,1029222
19861231,1029259
19861231,1029268
19861231,1029286
19861231,1029295
19861231,1029307
19861231,1029334
19861231,1029398
19861231,1029400
19861231,1029428
19861231,1029437
19861231,1029446
19861231,1029464
19861231,1029482
19861231,1029512
19861231,1029567
19861231,1029576
19861231,1029585
19861231,1029624
19861231,1029848
19861231,1029884
19861231,1029893
19861231,1029914
19861231,1029923
19861231,1029932
19861231,1029969
19861231,1029978
19861231,1030004
19861231,1030013
19861231,1030022
19861231,1030040
19861231,1030068
19861231,1030095
19861231,1030107
19861231,1030116
19861231,1030161
19861231,1030170
19861231,1030200
19861231,1030228
19861231,1030264
19861231,1030273
19861231,1030282
19861231,1030330
19861231,1030349
19861231,1030358
19861231,1030385
19861231,1030451
19861231,1030460
19861231,1030497
19861231,1030509
19861231,1030536
19861231,1030572
19861231,1030602
19861231,1030611
19861231,1030657
19861231,1030684
19861231,1030750
19861231,1030808
19861231,1030817
19861231,1030826
19861231,1030835
19861231,1030862
19861231,1030880
19861231,1030899
19861231,1030901
19861231,1030910
19861231,1030929
19861231,1030938
19861231,1030947
19861231,1030965
19861231,1030992
19861231,1031038
19861231,1031047
19861231,1031056
19861231,1031074
19861231,1031092
19861231,1031104
19861231,1031113
19861231,1031122
19861231,1031131
19861231,1031159
19861231,1031168
19861231,1031186
19861231,1031195
19861231,1031207
19861231,1031216
19861231,1031225
19861231,1031234
19861231,1031243
19861231,1031261
19861231,1031270
19861231,1031298
19861231,1031319
19861231,1031328
19861231,1031337
19861231,1031346
19861231,1031355
19861231,1031373
19861231,1031391
19861231,1031412
19861231,1031421
19861231,1031430
19861231,1031449
19861231,1031458
19861231,1031467
19861231,1031476
19861231,1031485
19861231,1031494
19861231,1031506
19861231,1031515
19861231,1031524
19861231,1031533
19861231,1031588
19861231,1031597
19861231,1031627
19861231,1031645
19861231,1031654
19861231,1031663
19861231,1031681
19861231,1031690
19861231,1031702
19861231,1031711
19861231,1031720
19861231,1031748
19861231,1031766
19861231,1031775
19861231,1031793
19861231,1031805
19861231,1031823
19861231,1031832
19861231,1031841
19861231,1031850
19861231,1031869
19861231,1031878
19861231,1031896
19861231,1031917
19861231,1031926
19861231,1031935
19861231,1031944
19861231,1031953
19861231,1032026
19861231,1032035
19861231,1032044
19861231,1032053
19861231,1032071
19861231,1032080
19861231,1032099
19861231,1032101
19861231,1032110
19861231,1032464
19861231,1032473
19861231,1033313
19861231,1033470
19861231,1033667
19861231,1033872
19861231,1033993
19861231,1034365
19861231,1034806
19861231,1034888
19861231,1035081
19861231,1035157
19861231,1035166
19861231,1035296
19861231,1037003
19861231,1037115
19861231,1039427
19861231,1039454
19861231,1039502
19861231,1040740
19861231,1040795
19861231,1042351
19861231,1047664
19861231,1047703
19861231,1047879
19861231,1047897
19861231,1047918
19861231,1047927
19861231,1048184
19861231,1048399
19861231,1048429
19861231,1048456
19861231,1048465
19861231,1048504
19861231,1048513
19861231,1048531
19861231,1048607
19861231,1048625
19861231,1048652
19861231,1048670
19861231,1048689
19861231,1048698
19861231,1048700
19861231,1048728
19861231,1048737
19861231,1048746
19861231,1048755
19861231,1048764
19861231,1048773
19861231,1048782
19861231,1048791
19861231,1048803
19861231,1048812
19861231,1048821
19861231,1048849
19861231,1048858
19861231,1048867
19861231,1048885
19861231,1048894
19861231,1048906
19861231,1048915
19861231,1048924
19861231,1048942
19861231,1048951
19861231,1048960
19861231,1048979
19861231,1048988
19861231,1048997
19861231,1049006
19861231,1049015
19861231,1049042
19861231,1049154
19861231,1049341
19861231,1049510
19861231,1049686
19861231,1049734
19861231,1049828
19861231,1049921
19861231,1049949
19861231,1050011
19861231,1050048
19861231,1050057
19861231,1050066
19861231,1050075
19861231,1050093
19861231,1050105
19861231,1050114
19861231,1050123
19861231,1050141
19861231,1050150
19861231,1050178
19861231,1050187
19861231,1050226
19861231,1050244
19861231,1050299
19861231,1050356
19861231,1050365
19861231,1050374
19861231,1050392
19861231,1050495
19861231,1050516
19861231,1050543
19861231,1050552
19861231,1050570
19861231,1050598
19861231,1050600
19861231,1050619
19861231,1050628
19861231,1050637
19861231,1050646
19861231,1050682
19861231,1050691
19861231,1050703
19861231,1050712
19861231,1050730
19861231,1050749
19861231,1050776
19861231,1050794
19861231,1050806
19861231,1050824
19861231,1050833
19861231,1050842
19861231,1050851
19861231,1050860
19861231,1050879
19861231,1050888
19861231,1050909
19861231,1050918
19861231,1050936
19861231,1050945
19861231,1050954
19861231,1050963
19861231,1050972
19861231,1050990
19861231,1051009
19861231,1051018
19861231,1051027
19861231,1051045
19861231,1051054
19861231,1051063
19861231,1051072
19861231,1051081
19861231,1051090
19861231,1051102
19861231,1051139
19861231,1051148
19861231,1051157
19861231,1051166
19861231,1051175
19861231,1051193
19861231,1051214
19861231,1051223
19861231,1051232
19861231,1051241
19861231,1051250
19861231,1051269
19861231,1051278
19861231,1051296
19861231,1051308
19861231,1051317
19861231,1051326
19861231,1051353
19861231,1051362
19861231,1051371
19861231,1051380
19861231,1051399
19861231,1051401
19861231,1051410
19861231,1051429
19861231,1051438
19861231,1051447
19861231,1051465
19861231,1051504
19861231,1051513
19861231,1051568
19861231,1051577
19861231,1051625
19861231,1051643
19861231,1051661
19861231,1051670
19861231,1051689
19861231,1051698
19861231,1051728
19861231,1051737
19861231,1051746
19861231,1051764
19861231,1051773
19861231,1051791
19861231,1051803
19861231,1051821
19861231,1051849
19861231,1051858
19861231,1051894
19861231,1051906
19861231,1051924
19861231,1051942
19861231,1051951
19861231,1051979
19861231,1052015
19861231,1052220
19861231,1052239
19861231,1052257
19861231,1052275
19861231,1052293
19861231,1052305
19861231,1052314
19861231,1052323
19861231,1052332
19861231,1052341
19861231,1052350
19861231,1052369
19861231,1052378
19861231,1052387
19861231,1052396
19861231,1052408
19861231,1052417
19861231,1052426
19861231,1052453
19861231,1052574
19861231,1052592
19861231,1052604
19861231,1052613
19861231,1052622
19861231,1052640
19861231,1052668
19861231,1052770
19861231,1052789
19861231,1052798
19861231,1052828
19861231,1052837
19861231,1052846
19861231,1052855
19861231,1052882
19861231,1052903
19861231,1052949
19861231,1052958
19861231,1052967
19861231,1052976
19861231,1052985
19861231,1053003
19861231,1053076
19861231,1053106
19861231,1053142
19861231,1053151
19861231,1053179
19861231,1053188
19861231,1053197
19861231,1053209
19861231,1053227
19861231,1053236
19861231,1053245
19861231,1053272
19861231,1053302
19861231,1053311
19861231,1053320
19861231,1053339
19861231,1053348
19861231,1053357
19861231,1053366
19861231,1053384
19861231,1053393
19861231,1053405
19861231,1053414
19861231,1053423
19861231,1053441
19861231,1053487
19861231,1053496
19861231,1053517
19861231,1053526
19861231,1053553
19861231,1053580
19861231,1053647
19861231,1053692
19861231,1053704
19861231,1053713
19861231,1053777
19861231,1053786
19861231,1053795
19861231,1053825
19861231,1053861
19861231,1053870
19861231,1053889
19861231,1053900
19861231,1053955
19861231,1053964
19861231,1053973
19861231,1053982
19861231,1053991
19861231,1054000
19861231,1054046
19861231,1054055
19861231,1054064
19861231,1054073
19861231,1054091
19861231,1054103
19861231,1054130
19861231,1054158
19861231,1054167
19861231,1054297
19861231,1054318
19861231,1054327
19861231,1054336
19861231,1054354
19861231,1054363
19861231,1054372
19861231,1054381
19861231,1054390
19861231,1054402
19861231,1054411
19861231,1054475
19861231,1054484
19861231,1054514
19861231,1054523
19861231,1054541
19861231,1054550
19861231,1054569
19861231,1054587
19861231,1054617
19861231,1054626
19861231,1054635
19861231,1054653
19861231,1054662
19861231,1054671
19861231,1054701
19861231,1054710
19861231,1054729
19861231,1054747
19861231,1054756
19861231,1054765
19861231,1054792
19861231,1054813
19861231,1054831
19861231,1054840
19861231,1054859
19861231,1054895
19861231,1054907
19861231,1054925
19861231,1054952
19861231,1054961
19861231,1054989
19861231,1054998
19861231,1055007
19861231,1055034
19861231,1055043
19861231,1055052
19861231,1055089
19861231,1055098
19861231,1055100
19861231,1055119
19861231,1055137
19861231,1055146
19861231,1055155
19861231,1055173
19861231,1055182
19861231,1055191
19861231,1055203
19861231,1055212
19861231,1055249
19861231,1055267
19861231,1055285
19861231,1055306
19861231,1055315
19861231,1055351
19861231,1055379
19861231,1055388
19861231,1055397
19861231,1055409
19861231,1055418
19861231,1055427
19861231,1055436
19861231,1055445
19861231,1055454
19861231,1055539
19861231,1055548
19861231,1055557
19861231,1055566
19861231,1055575
19861231,1055584
19861231,1055593
19861231,1055605
19861231,1055623
19861231,1055632
19861231,1055641
19861231,1055650
19861231,1055669
19861231,1055687
19861231,1055696
19861231,1055708
19861231,1055717
19861231,1055726
19861231,1055744
19861231,1055762
19861231,1055780
19861231,1055799
19861231,1055801
19861231,1055810
19861231,1055838
19861231,1055847
19861231,1055856
19861231,1055865
19861231,1055874
19861231,1055883
19861231,1055892
19861231,1055904
19861231,1055922
19861231,1055931
19861231,1055940
19861231,1055959
19861231,1055977
19861231,1055986
19861231,1055995
19861231,1056004
19861231,1056013
19861231,1056022
19861231,1056031
19861231,1056040
19861231,1056059
19861231,1056077
19861231,1056107
19861231,1056125
19861231,1056134
19861231,1056143
19861231,1056152
19861231,1056161
19861231,1056170
19861231,1056189
19861231,1056200
19861231,1056219
19861231,1056228
19861231,1056237
19861231,1056246
19861231,1056255
19861231,1056264
19861231,1056273
19861231,1056282
19861231,1056291
19861231,1056303
19861231,1056312
19861231,1056330
19861231,1056385
19861231,1056394
19861231,1056415
19861231,1056451
19861231,1056460
19861231,1056479
19861231,1056488
19861231,1056497
19861231,1056509
19861231,1056527
19861231,1056545
19861231,1056554
19861231,1056563
19861231,1056572
19861231,1056581
19861231,1056590
19861231,1056602
19861231,1056611
19861231,1056620
19861231,1056648
19861231,1056657
19861231,1056666
19861231,1056675
19861231,1056684
19861231,1056693
19861231,1056705
19861231,1056714
19861231,1056723
19861231,1056732
19861231,1056741
19861231,1056769
19861231,1056787
19861231,1056835
19861231,1056844
19861231,1056862
19861231,1056899
19861231,1056910
19861231,1056938
19861231,1056956
19861231,1056965
19861231,1056974
19861231,1056983
19861231,1056992
19861231,1057001
19861231,1057029
19861231,1057065
19861231,1057074
19861231,1057104
19861231,1057113
19861231,1057122
19861231,1057131
19861231,1057159
19861231,1057168
19861231,1057177
19861231,1057186
19861231,1057195
19861231,1057207
19861231,1057216
19861231,1057234
19861231,1057243
19861231,1057252
19861231,1057261
19861231,1057289
19861231,1057319
19861231,1057328
19861231,1057337
19861231,1057355
19861231,1057373
19861231,1057382
19861231,1057391
19861231,1057403
19861231,1057421
19861231,1057430
19861231,1057449
19861231,1057458
19861231,1057467
19861231,1057476
19861231,1057485
19861231,1057494
19861231,1057515
19861231,1057524
19861231,1057533
19861231,1057560
19861231,1057579
19861231,1057588
19861231,1057618
19861231,1057627
19861231,1057636
19861231,1057645
19861231,1057654
19861231,1057690
19861231,1057702
19861231,1057739
19861231,1057748
19861231,1057784
19861231,1057793
19861231,1057805
19861231,1057850
19861231,1057869
19861231,1057878
19861231,1057887
19861231,1057896
19861231,1057908
19861231,1057917
19861231,1057935
19861231,1057962
19861231,1057971
19861231,1057980
19861231,1058044
19861231,1058071
19861231,1058080
19861231,1058099
19861231,1058101
19861231,1058110
19861231,1058129
19861231,1058138
19861231,1058147
19861231,1058165
19861231,1058183
19861231,1058192
19861231,1058204
19861231,1058231
19861231,1058240
19861231,1058277
19861231,1058286
19861231,1058334
19861231,1058343
19861231,1058370
19861231,1058389
19861231,1058398
19861231,1058428
19861231,1058437
19861231,1058446
19861231,1058473
19861231,1058482
19861231,1058503
19861231,1058549
19861231,1058558
19861231,1058567
19861231,1058576
19861231,1058585
19861231,1058594
19861231,1058615
19861231,1058624
19861231,1058633
19861231,1058642
19861231,1058651
19861231,1058660
19861231,1058679
19861231,1058688
19861231,1058697
19861231,1058709
19861231,1058718
19861231,1058727
19861231,1058745
19861231,1058772
19861231,1058781
19861231,1058811
19861231,1058820
19861231,1058839
19861231,1058848
19861231,1058857
19861231,1058875
19861231,1058884
19861231,1058905
19861231,1058914
19861231,1058923
19861231,1058932
19861231,1058950
19861231,1058969
19861231,1058978
19861231,1058987
19861231,1058996
19861231,1059023
19861231,1059050
19861231,1059069
19861231,1059078
19861231,1059108
19861231,1059117
19861231,1059126
19861231,1059135
19861231,1059144
